global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_17
60991.5415923575	n/a	3719968145.8122745	n/a	97934.79754157964	n/a	9591224569.510193	n/a	61271.14986228813	n/a	n/a	3754153805.446971	67492.95204405229	24957.038584154707	n/a	n/a	n/a	n/a	-0.1810330866	-0.0616549613	0.1183871984	-0.2184838798	0.2480774803	-0.0640873443	0.1791308701	-0.0592355637	-0.2500666734	0.0130806843	-0.1281702729	0.2248535801	0.1576729085	-0.0076784533	0.2427568509	-0.2499398107	0.114290916	-0.281224144	0.005313653	-0.0080444113	-0.1045895682	0.2091594505	-0.0037725523	-0.0614836547	0.3033124997	-0.067877832	0.0400374313	-0.1304033423	0.2164384098	-0.0861434725	0.2857704882	-0.0611810324	0.0073646012	-0.2944216124	0.1626591084	-0.3308496884	-0.0856823803	-0.0930679977	0.1508290632	-0.1181494363	0.0923390653	-0.0586547349	0.288895726	-0.2655386084	-0.3257929187	0.0770512294	-0.1896188285	0.0129504093	-0.1629239315	0.0229214912	-0.2365747375	0.1184979856	-0.2372678228	0.0144729297	0.1566614602	-0.1815982617	0.0568113746	0.0862862555	-0.1362325602	-0.1615478716	-0.0302468	n/a	0.00091486891024	n/a	0.0676032	n/a	0.00457019265024	n/a	0.0368867	n/a	n/a	0.00136062863689	0.00288553	n/a	n/a	8.326283380899998e-06	-0.000498418	n/a	n/a	2.4842050272400005e-07	0.000401303	n/a	n/a	1.6104409780899998e-07	0.0	0.0	0.0	-0.6205345911	2.113586163	-0.7152288529	-1.793364185	0.5508552551	-1.68598487	-1.85428312	0.9255285899
60646.75668552128	-344.7849068362193	3678029096.47282	118876.63198206044	95218.16402520884	-2716.633516370799	9066498760.331575	7380097.662269172	61281.97331567797	10.823453389835777	117.14714328194756	3755480253.463466	67159.79115279234	20951.956696739493	1.472293	37.038635	0.1226584549999999	0.0686063	-0.2104056922	-0.0674217687	0.2907282875	-0.1771843519	0.1022170573	0.1989282068	-0.0471818877	-0.0747897493	-0.264290206	0.0223573989	-0.0914351758	0.3064632925	-0.0284860653	0.0820991473	0.2506993008	0.0458229037	-0.0999330228	0.122626627	-0.0808980501	0.0611635573	-0.0303109128	0.0118273897	0.0349793703	-0.0623443327	0.2891752351	-0.181121136	0.1332630177	-0.1274113745	0.2169853203	0.0206075037	-0.135792022	0.0050937762	0.1881804838	-0.1449231871	0.1975186798	0.1426707438	-0.1023872564	-0.1062635791	0.2461702229	-0.1456614807	0.1720888341	0.0142250301	0.194821083	-0.0804248101	-0.279224023	0.1009980756	-0.0346888558	0.0578433199	-0.0938840489	0.004852285	-0.1981062344	0.1471358208	0.0413420195	-0.0149278324	0.003198143	0.138802868	0.077763562	-0.1229420676	-0.1373942395	-0.018922094	-0.0359661	-0.0057193	0.00129356034921	3.2710392490000004e-05	0.033139	-0.0344642	0.001098193321	0.00118778108164	0.0868303	0.0499436	0.00249436318096	0.00753950099809	0.00275158	-0.0001339499999999	1.7942602499999965e-08	7.5711924964e-06	1.15701e-05	0.0005099881	2.6008786214161e-07	1.3386721401e-10	0.000394614	-6.68899999999999e-06	4.474272099999986e-11	1.55720208996e-07	0.0	0.0	0.0	-1.218430088	-0.2987124366	-1.175084065	-2.019734336	0.2369476955	-1.474267675	-1.998399251	0.9047104289
60561.29463219056	-85.46205333071703	3667670407.526993	7303.762559502321	95676.29208774611	458.1280625372747	9153952867.65971	209881.32168415704	61212.00970603814	-69.9636096398317	4894.906673834752	3746910132.252107	67150.4338956907	20022.376436928447	0.990793	24.925491	0.1333702349999999	0.0646078	-0.2147136373	-0.0633685458	0.2896856325	-0.1308407101	0.0918700101	0.1895894299	0.0104216548	-0.042327004	-0.2180563668	0.0284758158	-0.166027291	0.3233919105	0.1319732346	0.0593247125	0.0777949193	-0.0433274777	0.055631616	0.145284405	-0.1225472728	0.0850938764	0.1060072772	-0.1184342842	-0.0689190846	-0.0334176921	0.2455132454	-0.2237195382	0.1532333705	-0.1325911586	0.2143724135	-0.0492361336	-0.0111410114	0.0544703303	0.0404636636	0.0119872491	0.1277569735	0.0583554215	-0.1096407238	-0.1290537342	0.2803356224	-0.1632462023	0.1695212679	0.0884743778	0.1479020156	0.0056640524	-0.0364024379	0.1330685312	0.0792424668	0.0837502519	0.0578530905	-0.0210558065	-0.0018877408	0.0477859996	0.1255290538	-0.1727589422	0.0065496337	0.2415944365	-0.0626485866	-0.0783146556	0.1008435185	0.1087588892	-0.0420918	-0.0061256999999999	0.00177171962724	3.752420048999997e-05	-0.0079825999999999	-0.0411215999999999	6.372190275999841e-05	0.0016909859865599	0.133611	0.0467807	0.00218843389249	0.017851899321	0.00342881	0.00067723	4.5864047290000004e-07	1.17567380161e-05	3.07498e-05	1.91797e-05	3.678608920900001e-10	9.4555020004e-10	0.000304179	-9.043499999999998e-05	8.178489224999996e-09	9.252486404100001e-08	0.0	0.0	0.0	-1.767866131	-0.6542997333	-1.25545802	-2.19360521	-0.02653863868	-2.091364353	-2.41263947	0.8734748814
60697.16012243732	135.8654902467606	3684145246.9287953	18459.4314399926	95548.61787738664	-127.67421035947336	9129538378.27885	16300.703990915055	61082.35091896186	-129.65878707627417	16811.401066090602	3731053593.7872014	66967.13448180073	19809.220230930536	0.871843	21.933054	0.11277964	0.0639133	-0.2192572449	-0.0512900085	0.3510883571	-0.023459056	-0.0302534872	0.0955593169	0.062824084	0.0699597381	-0.0810213112	-0.0860587576	-0.4071288668	-0.0297996133	0.30465823	0.0413827533	-0.0152786342	0.0265223281	-0.0957956216	0.0272046747	-0.052238291	0.1327742874	-0.1507493725	-0.0650890837	-0.032605758	0.04709135	0.1177744279	-0.3460563373	0.1100051954	0.0627602304	0.0638546179	-0.288818958	-0.0748563017	0.1396148111	-0.1504098722	0.050356382	-0.1315934036	0.021613321	-0.1310301933	-0.1488560409	0.2628264773	-0.1413524554	0.0557403661	0.0967097345	0.0403603143	0.0212198509	0.0884437171	0.1123408838	0.1636222526	0.0570764216	0.1612419097	-0.1750772065	-0.0034595246	-0.1633498531	0.1654987855	-0.0121803525	-0.2087741699	0.1937635023	-0.0497423051	0.1192034891	0.1507887798	-0.0302188436	-0.0506502	-0.0085584	0.00256544276004	7.324621056000001e-05	0.0540846	0.0620671999999999	0.0029251439571599	0.0038523373158399	0.129822	-0.003789	1.435652100000011e-05	0.016853751684	0.00295661	-0.0004721999999999	2.229728399999999e-07	8.7415426921e-06	-0.000179872	-0.0002106218	4.436154263524e-08	3.2353936384000004e-08	0.0002197	-8.447900000000002e-05	7.136701441000002e-09	4.826809e-08	0.0	0.0	0.0	-1.960854994	-1.175669024	-1.014812406	-2.157648426	-0.1819293782	-0.9922728989	-1.992828448	0.760968709
61179.710190342106	482.5500679047837	3742956938.97425	232854.5680349113	96528.72940129029	980.1115239036444	9317795599.827524	960618.599288724	60949.41900688559	-132.93191207627387	17670.893248254208	3714831677.2769065	66827.3699981366	21988.325447023377	1.208458	30.401316	0.1366804849999999	0.0705996	-0.2063907067	-0.0552417235	0.2800885153	0.0340630866	-0.0404065322	-0.0470631798	0.1798827483	0.087819209	0.1015363642	-0.0328361588	-0.2438218473	0.1827313181	-0.0447719663	0.0656292824	0.0392019051	-0.0873903204	0.0226385056	0.2187955609	0.028117737	-0.2182640141	0.2573451363	0.0157934457	0.1521266395	0.075837279	-0.039378324	-0.2749074633	0.1165988656	-0.0842825958	0.1193435072	-0.0429179214	0.0933804678	0.1410686379	0.1395682973	0.0729896531	-0.279490317	-0.1941953385	-0.1086351515	-0.1036871839	0.2335604869	-0.1264158442	0.021630032	0.0700544143	0.0839639537	0.1132692784	0.1505318047	0.0512482278	0.1019619979	0.0322722905	0.0648756584	-0.1712857022	0.1529987212	-0.1044757815	0.0070801143	0.0999445045	-0.0073592668	-0.1293931983	-0.1250452507	-0.0943078022	0.0743162558	-0.0502079996	-0.0382514	0.0123988	0.00146316960196	0.00015373024144	-0.00497143	-0.0590560299999999	2.47151162449e-05	0.0034876146793608	0.0985632	-0.0312587999999999	0.0009771125774399	0.00971470439424	0.00342881	0.0004721999999999	2.229728399999999e-07	1.17567380161e-05	-6.45759e-05	0.0001152961	1.329319067521e-08	4.170046860810001e-09	0.000311541	9.184099999999998e-05	8.434769280999996e-09	9.705779468100001e-08	0.0	0.0	0.0	-1.689488661	-1.354838145	-0.5179077969	-1.720513558	-0.1148633065	-0.7072809051	-1.470127104	0.1588124252
61343.91597389514	164.20578355303587	3763076027.012308	26963.539352266467	96043.21181384248	-485.5175874478009	9224298535.518612	235727.327721133	60843.11225370763	-106.30675317795976	11301.125771239658	3701884308.717268	66545.02624554854	22669.766862972763	0.843947	21.23127	0.04788605	0.0241063	-0.198423155	-0.022262593	0.1758810778	0.0899369812	-0.0421672788	0.1110630333	-0.0324165336	0.1196197869	0.1584080193	0.0363717823	-0.3246451172	0.1342853618	0.0923710557	-0.0957126794	-0.0218794038	0.1993520922	0.0222901686	-0.0016007406	0.1213597138	-0.0353873306	-0.1141505438	0.010889284	0.120745134	0.1059417702	-0.0938043016	-0.2095524665	0.114994847	-0.1126778712	-0.1290642176	-0.1711233422	0.169993272	0.0126290327	-0.0719743809	-0.0667859072	-0.0232303657	0.0054895965	-0.1181126121	-0.0936447313	0.1735536637	-0.0899239423	-0.0153392613	0.0330880652	0.0761700268	0.034262605	0.2305678008	0.0495579404	-0.0437806057	-0.051028266	0.0639120581	-0.0514483598	0.2424948923	0.0012009492	-0.088004777	0.0685184476	0.0067438606	-0.2351047086	-0.1263658167	-0.04826261	-0.1330864385	-0.0446661968	-0.0342569	0.0039944999999999	0.00117353519761	1.5956030249999985e-05	-0.00648164	-0.00151021	4.20116570896e-05	2.2807342441000017e-06	0.0860645	-0.0124987	0.00015621750169	0.00740709816025	0.00302756	-0.00040125	1.610015625000001e-07	9.1661195536e-06	2.75169e-05	9.20928e-05	8.48108381184e-09	7.5717978561e-10	0.000207231	-0.0001043099999999	1.0880576099999996e-08	4.2944687361e-08	0.0	0.0	0.0	-1.250305937	-0.8073406241	-0.4824315095	-1.322422029	0.3382143959	-0.7687824034	-1.077438105	0.2108857236
61469.29893556477	125.3829616696312	3778474711.6298246	15720.887077048204	96396.99102681236	353.77921296987915	9292379879.023344	125159.73152958712	60845.19719014831	2.0849364406822133	4.346959961684616	3702138021.108032	66561.2573276695	23457.77924624894	0.8655429999999998	21.774555	0.1043089399999999	0.0606885	-0.1936515436	-0.0126219057	0.1191610527	0.0858875415	0.0137939166	0.076008572	-0.0351110839	0.1365042497	0.204001117	0.0123076664	-0.0960450081	0.2618446881	-0.1461428586	-0.0718575116	0.0608725048	-0.3001573575	0.1311697397	0.0819422931	-0.1288556282	-0.1509239796	-0.133270258	0.0631058912	0.0042717935	0.1316021927	-0.1264920855	-0.1495938654	0.0436474779	-0.1620351667	-0.0742165306	0.1195731355	0.2863847957	-0.1592170577	0.151701087	-0.0963964319	0.1034448209	0.0578102429	-0.1209146019	-0.0953375318	0.1378676703	-0.0721490172	-0.0583709198	-0.0558650397	-0.0116464767	0.033557031	0.1674920709	0.0054992442	-0.1439913615	-0.1918072879	-0.0469045906	-0.0968412287	0.1015048612	0.0390747006	0.0077229821	0.0132715414	-0.1203629452	-0.2888540509	0.0555117318	0.0654911596	0.0069144681	-0.0006129792	-0.0341908	6.609999999999949e-05	0.00116901080464	4.369209999999933e-09	0.0522385	0.05872014	0.00272886088225	0.0034480548416196	0.0717868	-0.0142777	0.00020385271729	0.00515334465424	0.00253926	-0.0004882999999999	2.384368899999997e-07	6.447841347600001e-06	6.91159e-05	4.1599e-05	1.730476801e-09	4.77700763281e-09	0.00011223	-9.5001e-05	9.025190001e-09	1.25955729e-08	0.0	0.0	0.0	-1.063668921	-0.2382025556	-0.6080398636	-1.012806545	0.6962210579	-0.7572884651	-0.6367610381	-0.2141163347
61581.07834340394	111.7794078391671	3792229209.936454	12494.636016874852	96204.90864129624	-192.08238551612885	9255384446.680157	36895.64282556675	61086.43099576271	241.2338056143999	58193.74897120608	3731552051.8000793	66732.08116597422	24441.05046945025	0.948081	23.850969	0.04485818	0.0267794	-0.1859536575	-0.0197326856	0.1598756191	0.0781473878	0.0093085256	0.0401677711	-0.057304341	0.1392337152	0.0326263118	-0.0918632174	-0.0206161229	0.0161796155	0.0642218679	0.1571095266	-0.1201939853	0.0386097132	0.3590336751	-0.0395300793	-0.052848845	-0.0159480513	-0.3013841983	0.0210090975	0.0057207892	0.1437364635	-0.0367311555	-0.1106646547	-0.0576081966	0.019833204	0.0338121662	-0.0093834059	0.1074177274	-0.170185748	-0.2619326837	0.1264305059	0.1578198662	0.040429821	-0.1166973367	-0.0814075372	0.1133155568	-0.0472093226	-0.1078234127	-0.0769029231	-0.0165532862	0.0268023713	0.1331589154	-0.0748640024	-0.1548587036	-0.152271396	-0.1864198394	-0.0544605596	0.0439504762	0.0241418897	0.0083859098	0.0248957672	-0.114192025	-0.1651930412	0.0650790268	0.1552461114	0.0801550389	0.1454472342	-0.0164975	0.0176933	0.0002721675062499	0.00031305286489	0.0522528	1.4300000000001811e-05	0.00273035510784	2.0449000000005179e-10	0.0525888	-0.019198	0.0003685632039999	0.00276558188544	0.0024768	-6.246000000000029e-05	3.901251600000037e-09	6.134538239999999e-06	4.52003e-05	-2.39156e-05	5.7195592336e-10	2.04306712009e-09	0.000184906	7.267600000000001e-05	5.281800976000001e-09	3.4190228836e-08	0.0	0.0	0.0	-0.8297632317	-0.1869145493	-0.6758029285	-1.145110777	0.4245445155	-0.44957904	-0.5686263112	-0.2677932084
61723.9737225242	142.89537912025844	3809848932.098858	20419.08937392239	96741.84485475087	536.9362134546391	9358984545.900688	288300.4973190057	61200.93	114.49900423728832	13110.021971330569	3745553832.8649	66852.18945485038	24658.21226276723	0.7886929999999999	19.841246	0.0853458299999999	0.057349	-0.1828431343	-0.0040835625	0.1442071783	0.1225434439	-0.0277371527	-0.0683120517	0.1103549529	0.1397142781	-0.0574196917	-0.1452334406	0.0244198131	-0.0016612265	-0.0648044031	0.1045051781	-0.3091714212	-0.0409744365	0.18553504	-0.1894235482	0.1304426546	-0.0984896305	0.0083533775	0.0542032302	-0.1227497627	0.1405843649	0.0022468188	-0.0874770639	-0.0923555816	0.1130699502	0.1192175755	0.118833605	0.0994865923	-0.154606976	-0.1124250218	0.2071605763	-0.0577394589	0.0018858228	-0.1191573005	-0.0618282547	0.0828966226	-0.0351171689	-0.1458246948	-0.0903056164	-0.034676009	0.0810845739	0.1516579354	-0.2240033248	-0.0746553692	-0.0538104868	-0.1232751684	0.0169032067	0.1188002825	0.1995322642	-0.0494745189	-0.014430981	0.0487498535	0.0111663062	-0.0919804682	-0.0090007498	0.0845127324	0.0803159675	-0.0322165	-0.015719	0.00103790287225	0.000247086961	0.000146815	-0.052105985	2.1554644225e-08	0.0027150336728202	0.0525981	9.30000000000375e-06	8.649000000006973e-11	0.00276656012361	0.00231528	-0.00016152	2.6088710400000023e-08	5.360521478399999e-06	0.000120256	7.50557e-05	5.63335810249e-09	1.4461505536e-08	7.12508e-05	-0.0001136552	1.2917504487040002e-08	5.0766765006399996e-09	0.0	0.0	0.0	-0.5501996479	-0.697548944	-1.284360245	-0.9702776808	-0.1860161923	-0.360957182	-0.5929938306	-0.04798731968
61811.99904381557	88.02532129137398	3820723225.7926574	7748.457188449618	96707.05781529684	-34.78703945403686	9352255031.291164	1210.138113976717	61251.68214512712	50.75214512711682	2575.7802350039274	3751768565.607684	66873.83732297648	24384.04544717952	0.926659	23.312071	0.1377444599999999	0.0885287	-0.1847012106	0.0277596742	0.0807932793	0.1393231563	0.0252076221	-0.100851506	-0.080591634	0.1214236946	-0.1067773097	-0.1709565023	0.1141199124	0.0527789384	-0.0752177838	0.1727864196	0.0579805041	-0.1198547816	0.1919176349	-0.031785815	0.1317135695	-0.1998179932	0.0557872938	-0.0079711899	-0.091310945	0.1418699091	0.0525863296	-0.0296681511	-0.1148130111	0.111000362	0.2051109977	0.1199238849	0.074769498	-0.1271585515	0.0486483162	0.0475694799	0.1583458119	0.1551131992	-0.1325792661	-0.067661538	0.0364711434	-0.0182277297	-0.155139402	-0.1478812875	-0.1095569289	0.011667265	0.0940470603	-0.1922746574	-0.0957581571	-0.0212917064	-0.1055609808	-0.0012562126	-0.0720303636	-0.0900219803	-0.0080673419	-0.0739029989	0.0368627005	0.1203654877	0.0495527532	0.1925697087	0.0033441599	0.0314462297	-0.0380617	-0.0058451999999999	0.0014486930068899	3.416636303999994e-05	0.0881240999999999	0.0879772849999999	0.0077658570008099	0.0077400026759712	0.0486811	-0.003917	1.534288900000003e-05	0.00236984949721	0.00188664	-0.0004286399999999	1.837322495999999e-07	3.5594104896e-06	5.46093e-05	-6.56467e-05	4.309489220889999e-09	2.98217564649e-09	-0.000234562	-0.0003058128	9.352146864383998e-08	5.5019331844e-08	0.0	0.0	0.0	-0.2579713007	-0.4505886271	-1.638706326	-0.9607987346	-0.2555509557	-0.5629621446	-0.618199975	0.1134730122
61939.24268793109	127.24364411551504	3836469784.7544246	16190.94496779585	97153.56074731504	446.5029320182075	9438814365.882236	199364.86830085603	61214.59336069915	-37.08878442796413	1375.5779303439945	3747226440.315753	67010.92265918314	25633.890658356424	0.90878	22.862278	0.0838722349999999	0.0414155	-0.1722802168	0.0196773966	0.0017251399	0.0924022796	0.2009210745	-0.0961465935	-0.1065495674	0.1258963743	-0.0879594277	-0.1581215517	0.0116873506	-0.0148564316	0.0093139211	0.0966271188	-0.1948292933	-0.0910642799	-0.0223650604	-0.0212752873	0.1135144666	-0.0702583091	0.0836395354	-0.1064111959	0.0109888015	0.1276601456	0.0865462142	0.0093421472	-0.124368457	0.0610598688	0.0423807368	-0.0011476911	0.1086018902	-0.1935223854	-0.107573586	-0.0137955179	-0.1331999722	0.1771868198	-0.1293779305	-0.0622165964	0.0013246515	-0.0187962328	-0.1552955222	-0.1673763615	-0.0621609093	-0.0340795151	0.0292925667	-0.2140137701	-0.0734285823	0.0519651831	-0.0895255689	-0.0345347453	-0.0521750142	-0.0625969022	-0.1056192719	-0.0026551293	-0.1272901525	0.13739666	0.217818714	0.0050893734	-0.0963562172	0.0205064497	-0.0275444	0.0105172999999999	0.00075869397136	0.0001106135992899	0.0835202	-0.0046038999999998	0.00697562380804	2.119589520999905e-05	0.0278215	-0.0208596	0.0004351229121599	0.00077403586225	0.00123542	-0.0006512199999999	4.2408748839999995e-07	1.5262625764000002e-06	0.000339427	0.0002848177	8.112112223329002e-08	1.15210688329e-07	-0.000256353	-2.179100000000001e-05	4.748476810000002e-10	6.571686060900001e-08	0.0	0.0	0.0	-0.06751520569	0.07944669724	-1.237691955	-0.6803552153	-0.2282814324	-0.4025551358	-0.1412173835	0.3213849464
61756.22701213199	-183.01567579909897	3813831574.7739806	33494.7375882009	97078.06044432428	-75.50030299076752	9424149819.631878	5700.295751697699	61100.9915598517	-113.60180084745662	12905.369155785194	3733331169.597068	66894.07587511043	25678.96942801069	0.784845	19.744442	0.07713885	0.0451434	-0.1721276612	0.0231792396	0.030684158	0.034368247	0.1877474119	-0.0993449949	-0.0834720725	0.1411266878	-0.0394055099	-0.1366565983	-0.081935801	0.0036508233	-0.1401366581	-0.0180225905	-0.2190321934	-0.1605830555	-0.2418939094	-0.1393351326	-0.0121695092	0.0483511021	0.0637621142	0.0677919318	0.125883253	0.1309448151	0.0728476678	-0.0315992326	-0.0967315172	0.0460871447	-0.0515561607	0.0697791591	0.1462020494	-0.1880556063	-0.0301734248	-0.0307949036	-0.264197124	0.1918457556	-0.1220865383	-0.0434359922	-0.0011059963	0.0174049399	-0.1317050871	-0.1745155019	-0.0127888848	-0.0176344646	-0.0695045648	-0.2143300329	-0.098523496	0.0840156999	-0.0972985958	-0.0119202876	-0.0753970862	-0.1604649693	-0.0907159801	0.0446868816	0.2152317304	0.096914944	0.0263883421	0.0355457072	0.063628258	-0.1020807083	-0.0234307	0.0041137	0.0005489977024899	1.692252769000001e-05	0.0400998	-0.0434204	0.0016079939600399	0.00188533113616	0.0252277	-0.0025938	6.727798440000001e-06	0.00063643684729	0.0014016	0.0001661799999999	2.7615792399999977e-08	1.9644825600000003e-06	0.000139151	-0.000200276	4.0110476176e-08	1.9363000801e-08	-0.000430116	-0.000173763	3.0193580169000004e-08	1.8499977345600005e-07	0.0	0.0	0.0	-0.01288311982	0.8006413196	-1.139326851	-0.6852603875	-0.1666504163	-0.3387753553	-0.07616682126	-0.1439472163
61702.92468355981	-53.30232857217925	3807250914.5050554	2841.1382312165565	96664.5556710546	-413.504773269684	9344036323.082413	170986.1975168127	61004.71780720339	-96.27375264830334	9268.635448986695	3721575594.736519	66827.47172540995	23958.13662506813	1.029261	25.893234	0.0429149	0.0211834	-0.1872506093	0.0300912478	0.1032803437	0.0591765444	0.1136746797	-0.0142422899	-0.0155537015	0.1577830065	0.0892568103	-0.0790255206	-0.0063115088	0.1488648409	-0.0583321182	-0.0900660163	-0.0235788781	-0.0041468776	-0.1712243716	-0.1870528487	0.1069623234	0.0859412578	0.1195085341	0.0417751619	0.060405035	0.144688658	-0.0156933987	-0.0841475323	-0.0740229608	-0.1133829391	-0.0713551316	0.1136921679	0.0536419876	-0.0734756043	-0.005672083	-0.140261385	-0.1388185327	0.0564075195	-0.129373794	-0.0502436754	0.0172964737	0.0099585106	-0.1219280448	-0.1357530977	-0.0855255184	0.0263768053	-0.1018511141	-0.1789205393	0.0085423513	0.0876730817	0.0624369739	0.0350219695	-0.0483952707	-0.1385485678	0.1056579505	0.1461930224	0.1828765579	0.0395233728	0.0199770434	-0.07015436	-0.1214351426	-0.1015894211	-0.0343663	-0.0109356	0.00118104257569	0.00011958734736	0.0474711	0.0073713	0.00225350533521	5.433606369000006e-05	0.0404203	0.0151926	0.00023081509476	0.00163380065209	0.00128224	-0.00011936	1.42468096e-08	1.6441394176e-06	0.000107999	-3.1152000000000016e-05	9.70447104000001e-10	1.1663784001e-08	-0.00039232	3.779600000000004e-05	1.428537616000003e-09	1.5391498239999998e-07	0.0	0.0	0.0	-0.2240617908	-0.2110888339	-1.004499051	-0.7706038126	0.1040066816	0.1955448741	-0.2829319498	-0.04508204058
61864.90712256927	161.98243900945818	3827266733.2841215	26238.31054745284	97120.78660594422	456.2309348896233	9432447190.957354	208146.6659502597	61033.49596398305	28.778156779655543	828.1823076344344	3725087629.585535	66802.55497218695	24573.002400716145	0.938402	23.607475	0.0663924	0.0382099	-0.1843531689	0.0289128705	0.098866876	0.162721349	-0.024273575	-0.1196994306	0.1084888886	0.1334927048	0.1052264478	-0.0488596623	0.1289920904	0.2477164175	-0.2234106428	-0.1039892311	-0.0014074243	-0.106115552	-0.160493221	0.0294289285	0.0679323606	0.355568938	-0.0567938341	-0.2592161779	-0.0081438572	0.1368665642	-0.094546936	-0.0829660631	-0.0598839536	-0.0972916682	0.0370446558	0.3656023576	-0.0061920048	-0.0070445438	0.0941118705	-0.1270507921	-0.0353699792	0.0952391928	-0.128403673	-0.037337495	0.000109484	0.0078570051	-0.1265265241	-0.0947309804	-0.0753215928	0.0321361581	-0.0350181764	-0.0727954696	0.089079746	0.1786603727	0.0399205182	0.0749109051	-0.005651433	-0.0844819055	0.1414555051	0.0308180493	0.1087201812	-0.0544274927	-0.0207104882	-0.2200491547	-0.1889646427	0.2196671167	-0.00199785	0.03236845	3.991404622499999e-06	0.0010477165554025	0.0260955	-0.0213756	0.00068097512025	0.00045691627536	0.0380527	-0.0023675999999999	5.6055297599999885e-06	0.00144800797729	0.00128224	0.0	0.0	1.6441394176e-06	0.000179296	7.129700000000002e-05	5.083262209000003e-09	3.2147055616000004e-08	-0.000526638	-0.0001343179999999	1.8041325123999992e-08	2.77347583044e-07	0.0	0.0	0.0	-0.2157085586	-1.078189638	-1.069679361	-0.9187654685	0.1704077254	0.507555634	-0.08450246514	0.169104361
