global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_05	aroma_motion_09	aroma_motion_13	aroma_motion_17
60663.35034349095	n/a	3680042074.897124	n/a	94989.6899999045	n/a	9023041206.277956	n/a	60652.27946699865	n/a	n/a	3678699004.542906	66800.45602145369	56637.37942522591	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-8.293739999999998e-06	n/a	6.878612318759996e-11	n/a	0.0210939	n/a	0.0004449526172099	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	-4.97111e-05	n/a	n/a	2.47119346321e-09	0.0	0.0	0.0	0.0	0.0
59723.22756837154	-940.1227751194092	3566863911.1834946	883830.8322982192	90368.8391560972	-4620.850843807304	8166527090.420566	21352262.520714674	60299.82418446151	-352.45528253713564	124224.72618833212	3636068796.6769695	65592.49528335652	54705.97562536834	1.571751	29.095879	0.13423172974	0.0583281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.000116861	0.00012515474	1.3656493321000002e-08	1.5663708944467604e-08	-0.00269413	-0.0237880299999999	7.258336456899999e-06	0.0005658703712808	0.0375754	0.0375754	0.00141191068516	0.00141191068516	0.000546321	0.000546321	2.98466635041e-07	2.98466635041e-07	0.000555809	0.000555809	3.08923644481e-07	3.08923644481e-07	-0.000402444	-0.0003527329	1.2442049874241e-07	1.61961173136e-07	0.0	0.0	0.0	0.0	0.0
60018.88122411012	295.6536557385771	3602266103.393838	87411.08415158505	91618.19027448808	1249.351118390885	8393892789.172302	1560878.217024555	60142.64841903697	-157.1757654245448	24704.22123679153	3617138158.85589	65540.49440223468	54691.476002086296	1.158135	21.439114	0.123246519	0.056768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0263107	0.026193839	0.00069225293449	0.0006861172015579	0.0312708	0.03396493	0.00097786293264	0.0011536164699049	0.0660305	0.0284551	0.00080969271601	0.00436002693025	0.000696867	0.000150546	2.2664098116e-08	4.85623615689e-07	0.000206108	-0.000349701	1.22290789401e-07	4.2480507664000006e-08	-0.00059485	-0.0001924059999999	3.7020068835999984e-08	3.538465225e-07	0.0	0.0	0.0	0.0	0.0
60344.799480267306	325.918256157187	3641494824.313669	106222.70969654176	92738.25442915266	1120.0641546645784	8600383834.566252	1254543.710564477	60144.46222199949	1.813802962526097	3.289881186868446	3617356335.973524	65554.87045719486	55804.05341603263	1.13915	21.087666	0.0691066499999999	0.0348597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0199959	-0.0063147999999999	0.00039983601681	3.987669903999999e-05	0.0490815	0.0178107	0.00240899364225	0.0003172210344899	0.0733626	0.0073320999999999	5.375969040999992e-05	0.00538207107876	0.00116813	0.000471263	2.220888151690001e-07	1.3645276969000002e-06	0.000376398	0.00017029	2.89986841e-08	1.41675454404e-07	-0.000483422	0.0001114279999999	1.2416199183999988e-08	2.3369683008400002e-07	0.0	0.0	0.0	0.0	0.0
60676.97954178931	332.1800615220054	3681695846.314719	110343.5932727633	93116.68825212026	378.4338229676068	8670717631.042553	143212.158365878	60152.84933111074	8.387109111245081	70.34359924393026	3618365282.6513095	65497.19159713133	57292.978856099646	1.276241	23.625463	0.1266696	0.0603819	-0.308689235	0.2244361629	-0.188907187	0.4256865197	-0.0498894002	0.0432567123	-0.1935742266	0.1412311487	0.1775619566	-0.3371192775	0.1168681999	-0.036073404	0.183805373	-0.2869511134	0.2250516995	-0.0971418236	0.0445893679	-0.2092457932	0.1316590599	-0.1405061427	0.1627952232	-0.1250537024	-0.0410863276	0.1580980872	0.0648916154	0.3310482389	-0.248046245	-0.3528873292	0.0420486549	-0.1743970206	0.0660591313	-0.1348534182	0.3096092534	-0.0225928661	0.0359421206	-0.074353892	0.3312031527	-0.0778366684	0.2155985265	-0.0439518325	0.0871365656	-0.0382894053	-0.0510194511	-0.3007824065	0.047205767	-0.0117249819	0.1922342903	-0.1446648036	0.2078019514	-0.1625739758	0.1526903032	-0.2907035202	0.2743701501	-0.1516167309	0.1120781867	-0.0486803355	0.0488275827	-0.0037282911	-0.2841207493	0.1956995179	-0.1776322256	0.184746357	0.1000635989	0.071083084	-0.0827038819	-0.2338132156	0.0313971593	0.0	0.0	0.0	0.0	0.0439495	0.0239536	0.00193155855025	0.00057377495296	0.0758839	0.0268024	0.00575836627921	0.00071836864576	0.100526	0.0271634	0.00073785029956	0.010105476676	0.0012314	6.326999999999982e-05	4.003092899999977e-09	1.5163459599999998e-06	-0.000231573	-0.000607971	3.6962873684100004e-07	5.3626054329e-08	-0.000179659	0.0003037629999999	9.227196016899998e-08	3.2277356281000003e-08	0.0	-4.099012351	0.08923163715	-1.417591624	-0.9560376338
61065.233509163765	388.2539673744541	3728962743.528697	150741.14318200364	93818.25588086416	701.5676287438982	8801865136.527304	492197.1377013362	60288.267117868	135.41778675726528	18337.97697023617	3634675152.075404	65660.90698625654	58588.48835893111	1.163081	21.530674	0.0834397	0.0493798	-0.2780840391	0.1446737238	-0.1624175585	0.3565666679	-0.087940706	-0.0019399195	-0.1802613835	0.00551843	-0.0435170558	-0.3271580469	0.0155897861	-0.0442286339	0.0633821583	-0.1525280183	0.0988290792	0.0059751251	-0.1694764116	0.0182865471	-0.0971257935	0.2291089581	0.0783462256	0.0515970429	0.0989146514	-0.2514044296	-0.1067244753	-0.0289131455	-0.0001907849	-0.3318026641	0.0402216179	-0.0983635413	0.166819043	-0.1234668481	0.0919391669	0.0242004806	0.121536558	0.0163540162	0.0617655063	-0.073807835	0.0365075175	-0.0041809479	0.0085745905	-0.1588730083	-0.051953883	-0.2985332791	0.0526270991	-0.0143469313	0.1735669232	-0.0722048445	0.103552418	-0.0746607535	0.1811595171	-0.1900043782	0.2434133278	0.0658882368	0.1046205875	0.057151213	-0.144835804	0.0061235564	-0.0869950946	-0.1434573698	-0.1769687131	-0.0346899369	-0.2272250077	-0.0477585541	0.0945377623	0.099999296	-0.077051841	0.0	0.0	0.0	0.0	0.0439776	2.8099999999996184e-05	0.0019340293017599	7.896099999997855e-10	0.0287784	-0.0471055	0.0008281963065599	0.00221892813025	0.117126	0.0165999999999999	0.0002755599999999	0.0137184998759999	0.00154069	0.00030929	9.566030410000002e-08	2.3737256761e-06	-0.000231573	0.0	0.0	5.3626054329e-08	-0.000264491	-8.483199999999999e-05	7.1964682239999985e-09	6.9955489081e-08	0.0	-2.672502133	-0.2241248349	-1.414239286	-0.7563041396
61248.587323965	183.3538148012376	3751389449.1813664	33618.62140216654	93918.30404282548	100.04816196131289	8820647834.280607	10009.634711837092	60363.71182108795	75.44470321994595	5691.903243945722	3643777704.819353	65693.16153843532	59485.00478305484	1.087731	20.135805	0.10880695	0.056773	-0.2850721652	0.0539107771	-0.1991998452	0.3486491725	-0.0682181551	-0.0910564263	-0.0584238146	-0.1034572575	0.1164883643	-0.3311943373	-0.0596300363	-0.0828886808	-0.0535133405	-0.0521736179	-0.1510847968	0.1815695948	-0.0399241248	0.0704253169	-0.1204398322	-0.1039760242	-0.0491893288	-0.0939001467	0.1732334586	-0.0250097495	-0.2554578451	0.1728144874	0.0732121595	-0.3449998609	0.0079888974	0.0254788555	0.1543817993	-0.0286848694	-0.0341520134	-0.1056647224	-0.011392518	0.0101337988	0.1628485463	0.2590513442	0.0011879812	-0.0496672246	0.1620829891	-0.2514895913	0.0547959618	-0.3147323255	0.0550122828	-0.0016772975	0.1637300045	0.0627383574	-0.004930484	0.0690491869	0.0143615796	-0.1318767314	0.2398843295	0.1494256318	0.0089083715	0.04646419	0.0283574323	0.1339781482	0.2080402782	-0.1666953665	0.1094768939	-0.1462427516	0.1723897342	-0.2518348888	0.2073869285	0.3167934022	-0.2019875575	0.0	0.0	0.0	0.0	0.0568126	0.012835	0.00322767151876	0.0001647372249999	0.0511737	0.0223953	0.00261874757169	0.00050154946209	0.11709	-3.599999999999437e-05	1.2959999999995943e-09	0.0137100681	0.000882348	-0.0006583419999999	4.334141889639999e-07	7.785379931040001e-07	-0.000972089	-0.000740516	5.483639462559999e-07	9.44957023921e-07	-0.000192536	7.195500000000001e-05	5.177522025000002e-09	3.7070111296e-08	0.0	-2.414799809	-0.1104977295	-1.401343844	-0.261694812
61403.88636732102	155.29904335601896	3770437261.010872	24117.79286729465	93858.73322174892	-59.57082107655879	8809461801.991434	3548.6827237353805	60410.379900616135	46.668079528186354	2177.909646849126	3649413999.736766	65659.23258548757	60344.55127071181	1.202065	22.252333	0.1142936	0.0730243	-0.2323523145	-0.0510319637	-0.144549067	0.2483963881	-0.0695911287	-0.1621901958	0.0067089397	-0.1528321075	0.0873580107	-0.2935094509	-0.1431648167	0.0460656361	-0.0670033606	-0.0425162373	-0.0651853422	0.2809724041	0.1017339342	-0.1022421829	-0.0701243375	0.0548590266	-0.0198385988	0.1957338066	-0.1432103837	0.1467161016	0.1602574661	-0.1491283534	-0.0484176859	-0.2933268747	0.0052740805	0.1395589848	0.1312925317	-0.1070609927	-0.1018163792	-0.014611149	-0.0317913739	-0.1330563696	0.0108933649	0.1787019103	-0.2145379145	0.0597020468	-0.0835001262	0.0835641733	-0.0601310529	-0.306077664	0.0544617047	-0.0072451731	0.095923073	0.1500412489	-0.1201148559	0.1985277442	-0.0046739068	0.0742316899	0.0658881644	0.134605704	-0.1294045719	0.0346951895	-0.1998615458	-0.0892366163	0.1696668727	-0.0309176343	0.1468217043	-0.0793088584	-0.1124969137	-0.0483594849	0.0992098144	-0.144375945	0.3218161359	0.0	0.0	0.0	0.0	0.0680338	0.0112212	0.00462859794244	0.00012591532944	-0.0137945	-0.0649682	0.00019028823025	0.00422086701124	0.121965	0.004875	2.376562500000004e-05	0.014875461225	0.000495364	-0.000386984	1.4975661625600006e-07	2.45385492496e-07	-0.00106519	-9.310099999999996e-05	8.66779620099999e-09	1.1346297360999998e-06	-0.000377035	-0.000184499	3.4039881001000006e-08	1.4215539122500004e-07	0.0	-1.21995408	-0.2481465039	-0.7490025887	0.214338454
61292.88294892831	-111.00341839271276	3756817500.191026	12321.758894867644	94120.0997383099	261.3665165609855	8858593174.749403	68312.45597922389	60424.51381298532	14.133912369186874	199.7674788598537	3651121869.535654	65759.77987463187	60653.44387457311	1.074298	19.887136	0.1488388	0.0690123	-0.2556402445	-0.1204157617	-0.161837328	0.238648761	0.1218534953	-0.2604331555	0.0452453939	-0.1521313304	0.082748466	-0.2750097878	-0.1359639816	0.0194454023	-0.1097325	-0.0224750269	-0.0342964862	0.1999163551	-0.000231883	0.0380670707	0.002954416	0.0610866111	-0.1660947143	0.080600931	-0.2362213318	-0.1730580694	-0.1096967498	-0.1104866844	0.0279283806	-0.2849925361	-0.0598665385	0.1888715482	0.012427362	-0.0021124085	-0.1119502478	-0.0522971292	-0.1589403524	-0.0191571546	0.0080417917	0.0255585436	-0.0322250508	-0.1178625693	-0.1005572554	0.0721817231	0.0158286998	-0.3115009011	0.0280044568	-0.0037177329	0.0703959124	0.1682958441	-0.1267733358	0.1417834351	-0.0261887219	0.0884706749	-0.0216212766	0.0035774194	-0.111009955	0.003447099	0.2197946657	0.1340354593	0.0827323007	-0.0809117822	0.2025818375	0.1198525776	0.2375514266	0.0252618141	-0.1886349353	-0.0667190648	0.3144261718	0.0	0.0	0.0	0.0	0.0440234	-0.0240104	0.0019380597475599	0.00057649930816	0.0169211	0.0307156	0.00028632362521	0.00094344808336	0.144356	0.022391	0.000501356881	0.020838654736	0.00010324	-0.000392124	1.53761231376e-07	1.0658497599999998e-08	-0.000865773	0.0001994169999999	3.976713988899997e-08	7.495628875290001e-07	-0.00121993	-0.000842895	7.10471981025e-07	1.4882292049e-06	0.0	-1.224096313	1.093888486	-0.724899167	1.113307467
61215.014461970095	-77.86848695821391	3747277995.579208	6063.501261161529	94090.35299033466	-29.746747975237668	8852994525.84578	884.8690151023063	60327.94674734133	-96.56706564399065	9325.1981670908	3639461158.750052	65837.34092597895	61059.36954437787	1.140455	21.111837	0.13709525	0.0707099	-0.2366518635	-0.061684236	-0.0872081511	0.2125595265	0.2849974277	-0.1002931132	0.039885004	0.0172575411	-0.0232024436	-0.2418057161	-0.0628581528	-0.0554012983	-0.0912463121	0.1625787412	-0.1161948281	0.0367524025	0.3597612663	0.0990038856	0.1561877254	0.0463380642	0.2284326477	-0.0166102634	0.0229402755	0.1102286945	0.0394869479	-0.1319855594	0.0923692358	-0.2396362096	-0.1476065373	0.0781231806	-0.1518268617	0.1890505897	-0.0934409031	-0.1666999116	-0.1954983777	0.0530277631	-0.1256349368	0.1490399628	0.1070402325	0.2055738559	-0.2061814777	0.0621022728	-0.2284893496	-0.287756422	0.0508031869	0.0278413272	-0.0091132884	0.1373068165	-0.0981149929	0.2031897016	-0.0035960913	0.0449787379	-0.2957661693	-0.119186394	-0.0160308776	-0.0763929889	0.0856958588	-0.0571706403	-0.094065621	-0.0134530487	-0.1045635822	0.0659162333	0.0354760157	0.169662113	-0.1699118627	-0.1245700365	0.0046140804	0.0	0.0	0.0	0.0	0.0773075	0.0332841	0.00597644955625	0.00110783131281	0.0401257	0.0232046	0.00161007180049	0.00053845346116	0.14047	-0.003886	1.5100996000000004e-05	0.0197318209	0.000589812	0.000486572	2.36752311184e-07	3.47878195344e-07	-0.00109584	-0.000230067	5.2930824489000024e-08	1.2008653056e-06	-0.000402158	0.0008177719999999	6.687510439839999e-07	1.6173105696400004e-07	0.0	0.06943193086	1.43969339	-0.3890744894	0.7641240058
61023.23967263083	-191.7747893392661	3723835780.143345	36777.56982611991	92965.90562920232	-1124.4473611323483	8642659609.45775	1264381.8679575017	60354.44422054356	26.49747320223105	702.1160861029525	3642658937.170704	65654.60232261672	59661.02790383905	1.146181	21.217819	0.0938949	0.0452394	-0.2665986522	0.0235853126	0.0134893793	0.2433556155	0.216368221	0.0468490147	0.1020714315	0.0178985262	0.071070079	-0.2649725969	-0.1220816246	0.019972711	-0.0415677046	0.0727790684	-0.2078655162	-0.2053298541	-0.0182028871	-0.0214804145	0.0646112748	0.0225105362	0.0328821535	0.1237339019	0.2010573056	-0.2636936426	0.1539888636	0.0513468842	0.2164690314	-0.2709823363	-0.131208401	0.0168088442	-0.1507083102	0.0542391286	-0.1227344119	-0.0822652269	0.1099723041	0.0408720161	-0.1063325184	-0.0407851594	-0.1222170209	-0.0057195707	-0.2489968739	-0.0036848298	0.2582794573	-0.2766212981	0.0389842869	0.0277909567	-0.0523919922	0.00331777	-0.0660331769	0.1159619105	0.0171480793	0.0966338753	-0.242269822	-0.1637262647	-0.0196327288	0.0533138776	0.0713614197	-0.0694383302	-0.1890864206	0.1525914798	0.0610475794	-0.0262763379	-0.0050327266	0.1077083206	0.0450390658	0.1437145572	-0.259764569	0.0	0.0	0.0	0.0	0.0843543999999999	0.0070468999999998	0.0071156647993599	4.965879960999856e-05	0.0272887	-0.012837	0.0007446731476899	0.000164788569	0.158448	0.0179779999999999	0.0003232084839999	0.025105768704	0.00140699	0.000817178	6.677798836840001e-07	1.9796208601e-06	-0.000865772	0.000230068	5.293128462400002e-08	7.49561155984e-07	-0.000475572	-7.3414e-05	5.389615396e-09	2.26168727184e-07	0.0	-0.5147266337	0.3758465013	-0.836568341	1.262079114
61009.28856553018	-13.951107100649097	3722133291.272131	194.63338933378165	93366.94330684596	401.037677643646	8717386102.463787	160831.21888980895	60240.18381530638	-114.26040523718255	13055.440204965178	3628879746.1019006	65688.04665344131	59451.688249422	1.128241	20.885733	0.0592615499999999	0.0311417	-0.2406427278	0.144957302	0.0572285763	0.2291729268	0.1699326346	0.1419150192	0.0792392201	-0.0050384635	-0.0425934289	-0.2811676982	0.0210605376	0.0438759788	0.1369207034	0.1580195607	-0.0933958515	-0.0449126672	-0.0046113604	0.1732555723	0.121757521	-0.0280193828	0.0393998096	-0.1253602394	0.2418847412	0.0368121554	0.112183241	-0.1982012107	-0.1633616221	-0.2563847524	-0.0745093996	-0.1113584266	-0.1505281139	-0.0409372708	-0.0915858176	0.0225158942	-0.0496162133	-0.0516155652	-0.232272847	-0.0656309162	0.1034595158	0.1605038572	-0.0361842444	0.0986943636	0.1804932696	-0.2706589425	0.0645903566	0.0254055784	-0.1539894223	-0.0056840347	-0.0559828366	0.1305665049	0.0207088977	-0.0045961993	-0.2953991044	0.0042552011	-0.0109038723	-0.1772483934	-0.1788493625	-0.082198862	0.0076003205	0.2553451942	-0.0975445736	-0.2269480233	-0.1257499894	-0.0109776861	-0.0104789886	-0.0236024219	-0.2094098839	0.0	0.0	0.0	0.0	0.0843500999999999	-4.299999999998749e-06	0.0071149393700099	1.848999999998924e-11	0.0309445	0.0036558	0.00095756208025	1.3364873640000003e-05	0.177773	0.0193249999999999	0.0003734556249999	0.0316032395289999	0.00106745	-0.00033954	1.152874116000001e-07	1.1394495025e-06	-0.00106002	-0.000194248	3.773228550400002e-08	1.1236424004e-06	-0.000667313	-0.000191741	3.6764611081e-08	4.45306639969e-07	0.0	0.343992652	-0.6690438494	-0.6001736309	0.5409426112
